tweet_raw,tweet,date,tweet_id
RT @Lrihendry: Democrats also boycotted Lincoln's inauguration bc he had this radical idea of ending slavery. Let that sink in. #TrumpInaug__,rt @lrihendry: democrats also boycotted lincoln's inauguration bc he had this radical idea of ending slavery. let that sink in. #trumpinaug__,8/15/19 11:52,1.16E+18
RT @greta: I appreciate the opportunity to interview and learn the Trump Administration strategies and policies towards these serious issue__,rt @greta: i appreciate the opportunity to interview and learn the trump administration strategies and policies towards these serious issue__,8/15/19 11:44,1.16E+18
Two great entertainers and more importantly great people! Check out their show. ://t.co/SGmbEeJuIM,two great entertainers and more importantly great people! check out their show. ://t.co/sgmbeejuim,8/15/19 11:43,1.16E+18
RT @CLewandowski_: New Hampshire Poll: Corey Lewandowski Leads GOP Senate Field ://t.co/OP8bVV9i1E,rt @clewandowski_: new hampshire poll: corey lewandowski leads gop senate field ://t.co/op8bvv9i1e,8/15/19 11:39,1.16E+18
"RT @seanhannity: RUDY: ""I__ve never had a client that__s been cleared three times. Once is usually enough twice is ridiculous three times?!__","rt @seanhannity: rudy: ""i__ve never had a client that__s been cleared three times. once is usually enough twice is ridiculous three times?!__",8/15/19 11:39,1.16E+18
RT @WhiteHouse: Congress must adopt USMCA after its six-week recess @GlennHamer writes. ://t.co/tcSrGKYlOt,rt @whitehouse: congress must adopt usmca after its six-week recess @glennhamer writes. ://t.co/tcsrgkylot,8/15/19 11:38,1.16E+18
RT @CLewandowski_: Lewandowski joining N.H. Trump rally amid rumors of Senate run. Can__t wait for __@realDonaldTrump__ to come back to NH to__,rt @clewandowski_: lewandowski joining n.h. trump rally amid rumors of senate run. can__t wait for __@realdonaldtrump__ to come back to nh to__,8/15/19 11:37,1.16E+18
RT @realDonaldTrump: Two great and loyal friends! ://t.co/Fo2CLjc9YZ,rt @realdonaldtrump: two great and loyal friends! ://t.co/fo2cljc9yz,8/15/19 11:37,1.16E+18
RT @summervilleguy: @greta ://t.co/eHgxKe79pj,rt @summervilleguy: @greta ://t.co/ehgxke79pj,8/15/19 11:31,1.16E+18
"RT @IngrahamAngle: ""There is no evidence that we are in the midst of an epidemic of mass shootings"" @jamesalanfox the leading researcher__","rt @ingrahamangle: ""there is no evidence that we are in the midst of an epidemic of mass shootings"" @jamesalanfox the leading researcher__",8/15/19 11:30,1.16E+18
RT @BillOReilly: Without direct evidence branding the President a white supremacy adherent becomes a cheap piece of political propaganda.__,rt @billoreilly: without direct evidence branding the president a white supremacy adherent becomes a cheap piece of political propaganda.__,8/15/19 11:28,1.16E+18
RT @DiamondandSilk: President Trump VS Democrats ://t.co/VWeai38VVl,rt @diamondandsilk: president trump vs democrats ://t.co/vweai38vvl,8/15/19 11:28,1.16E+18
I know President Xi of China very well. He is a great leader who very much has the respect of his people. He is also a good man in a __tough business.__ I have ZERO doubt that if President Xi wants to quickly and humanely solve the Hong Kong problem he can do it. Personal meeting?,i know president xi of china very well. he is a great leader who very much has the respect of his people. he is also a good man in a __tough business.__ i have zero doubt that if president xi wants to quickly and humanely solve the hong kong problem he can do it. personal meeting?,8/14/19 22:59,1.16E+18
Good things were stated on the call with China the other day. They are eating the Tariffs with the devaluation of their currency and __pouring__ money into their system. The American consumer is fine with or without the September date but much good will come from the short.....,good things were stated on the call with china the other day. they are eating the tariffs with the devaluation of their currency and __pouring__ money into their system. the american consumer is fine with or without the september date but much good will come from the short.....,8/14/19 22:32,1.16E+18
..deferral to December. It actually helps China more than us but will be reciprocated. Millions of jobs are being lost in China to other non-Tariffed countries. Thousands of companies are leaving. Of course China wants to make a deal. Let them work humanely with Hong Kong first!,..deferral to december. it actually helps china more than us but will be reciprocated. millions of jobs are being lost in china to other non-tariffed countries. thousands of companies are leaving. of course china wants to make a deal. let them work humanely with hong kong first!,8/14/19 22:32,1.16E+18
Sad! ://t.co/CP9azm8U54,sad! ://t.co/cp9azm8u54,8/14/19 21:43,1.16E+18
RT @parscale: WE MUST ENFORCE OUR LAWS!Both suspects are illegal aliens. One was ordered removed but never left. The other was deported &amp;__,rt @parscale: we must enforce our laws!both suspects are illegal aliens. one was ordered removed but never left. the other was deported &amp;__,8/14/19 21:41,1.16E+18
Unlike others our economy is strong! ://t.co/EvNRzB8GBY,unlike others our economy is strong! ://t.co/evnrzb8gby,8/14/19 21:40,1.16E+18
RT @mike_pence: America needs four more years of President @realDonaldTrump and the people of North Carolina agree! ://t.co/b6Kh9kbc1d,rt @mike_pence: america needs four more years of president @realdonaldtrump and the people of north carolina agree! ://t.co/b6kh9kbc1d,8/14/19 21:34,1.16E+18
We are winning big time against China. Companies &amp; jobs are fleeing. Prices to us have not gone up and in some cases have come down. China is not our problem though Hong Kong is not helping. Our problem is with the Fed. Raised too much &amp; too fast. Now too slow to cut....,we are winning big time against china. companies &amp; jobs are fleeing. prices to us have not gone up and in some cases have come down. china is not our problem though hong kong is not helping. our problem is with the fed. raised too much &amp; too fast. now too slow to cut....,8/14/19 19:21,1.16E+18
..Spread is way too much as other countries say THANK YOU to clueless Jay Powell and the Federal Reserve. Germany and many others are playing the game! CRAZY INVERTED YIELD CURVE! We should easily be reaping big Rewards &amp; Gains but the Fed is holding us back. We will Win!,..spread is way too much as other countries say thank you to clueless jay powell and the federal reserve. germany and many others are playing the game! crazy inverted yield curve! we should easily be reaping big rewards &amp; gains but the fed is holding us back. we will win!,8/14/19 19:21,1.16E+18
The Great Charles Payne @cvpayne correctly stated that Fed Chair Jay Powell made TWO enormous mistakes. 1. When he said __mid cycle adjustment.__ 2. We__re data dependent.  __He did not do the right thing.__ I agree (to put it mildly!). @Varneyco,the great charles payne @cvpayne correctly stated that fed chair jay powell made two enormous mistakes. 1. when he said __mid cycle adjustment.__ 2. we__re data dependent.  __he did not do the right thing.__ i agree (to put it mildly!). @varneyco,8/14/19 17:14,1.16E+18
Tremendous amounts of money pouring into the United States. People want safety!,tremendous amounts of money pouring into the united states. people want safety!,8/14/19 16:42,1.16E+18
__So far you__ve had Tariffs imposed on 300 Billion Dollars worth of Chinese products but you can__t tell me that it has hurt our economy...&amp; it really hasn__t led to any kind of serious rise in prices at the consumer level.__ @Varneyco  @FoxBusiness  And we are taking in $Billions!,__so far you__ve had tariffs imposed on 300 billion dollars worth of chinese products but you can__t tell me that it has hurt our economy...&amp; it really hasn__t led to any kind of serious rise in prices at the consumer level.__ @varneyco  @foxbusiness  and we are taking in $billions!,8/14/19 15:51,1.16E+18
__The Fed has got to do something! The Fed is the Central Bank of the United States not the Central Bank of the World.__ Mark Grant  @Varneyco  Correct! The Federal Reserve acted far too quickly and now is very very late. Too bad so much to gain on the upside!,__the fed has got to do something! the fed is the central bank of the united states not the central bank of the world.__ mark grant  @varneyco  correct! the federal reserve acted far too quickly and now is very very late. too bad so much to gain on the upside!,8/14/19 15:39,1.16E+18
Join me tomorrow night in Manchester New Hampshire at 7:00 P.M. Eastern! #KAG2020 ://t.co/0UViqSlLgd,join me tomorrow night in manchester new hampshire at 7:00 p.m. eastern! #kag2020 ://t.co/0uviqsllgd,8/14/19 15:34,1.16E+18
A fighter and champion GREAT! ://t.co/8LoTrb6Pdc,a fighter and champion great! ://t.co/8lotrb6pdc,8/14/19 13:46,1.16E+18
Great interview of Ron Vitiello Former Acting Ice Director by @JesseBWatters on @FoxNews about all of the work that is being (&amp; has been) done on our Southern Border. Thanks Ron terrific job! Now if only the Democrats would fix the Loopholes &amp; Asylum.,great interview of ron vitiello former acting ice director by @jessebwatters on @foxnews about all of the work that is being (&amp; has been) done on our southern border. thanks ron terrific job! now if only the democrats would fix the loopholes &amp; asylum.,8/14/19 2:38,1.16E+18
Great day in the incredible Commonwealth of Pennsylvania today with the amazing energy workers construction workers and craft workers who make America run __ and who make America PROUD. No one in the world does it better than YOU! ://t.co/jfWGYjzwkm,great day in the incredible commonwealth of pennsylvania today with the amazing energy workers construction workers and craft workers who make america run __ and who make america proud. no one in the world does it better than you! ://t.co/jfwgyjzwkm,8/14/19 1:23,1.16E+18
RT @charliekirk11: Voter fraud is real:Los Angeles county has a registration rate of 112% its adult populationThe entire state of Calif__,rt @charliekirk11: voter fraud is real:los angeles county has a registration rate of 112% its adult populationthe entire state of calif__,8/14/19 0:57,1.16E+18
